死亡フラグ,殺人鬼がいるかもしれないのに一緒の部屋で寝れるか！,俺、この戦争が終わったら、この娘と結婚するんだ……,断崖絶壁で自供し始める犯人,ハァ……ハァ……敗北者？,大丈夫、ちょっと休めばすぐに元気になるから,俺の事はいいから…お前は…先に行け…,おや、こんな夜更けに来客とは珍しい。,ついに脱出したぞ……！,この中にゾンビに噛まれたやつはいないな？　OK、じゃあ行こうぜ！,組織の秘密を今まさにゲロしようとする悪党,止まるんじゃねえぞ……！,別にアレを倒してしまっても構わんのだろう？,違う形で出会えたら・・・俺たち親友になれてたかもしれないな・・・,まず失敗しない手術です,ちょっと田んぼの様子見てくる,もうすぐ子供が生まれるんだ,もうすぐ大金が手に入る予定なんだ,妻や子供達に『愛してる』と伝えてくれ,あの最後の1枚の葉が落ちたら……わたしは……,よし、決まったな！風呂にでも入るか,冥途の土産に教えてやろう,もう何も怖くない,自分は不死身だと言い張る奴,相手をなめてかかる大男,お前はもう死んでいる,懐中電灯の電池が切れる,やったか！？,大丈夫だ、問題ない,なんだ、猫か…おどかすなよ,野郎、ぶっ殺してやぁぁる！！,大丈夫、当社の製品は100％安心、安全です,へっ！幽霊なんているわけないだろ。ばかばかしい。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
挑発,中指を立てる,股を開く,あっかんべー,おしりペンペン,胸元をはだける,自分のスカートをまくる,猿のものまねをする,何かを舐める動作をする,自分の頭に人差し指を向けてくるくるする,相手の悪口を言う,白ひげは時代の敗北者じゃけえ,面白い顔をする,涙目上目遣い,親指を下に向けてブーブー言う,相手に背を向けてお尻を振る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
負け負け負け,敗北者,負けヒロイン,惚れたら負け,負け戦,負け犬,幼女に負ける,ゲームで負ける,気にしたら負け,催眠術に負ける,食欲に負ける,考えたら負け,雨にも負け　風にも負け,暑さに負ける,ギャンブルで負ける,自分に負ける,快楽に負ける,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
味覚+嗅覚,美味い,まずい,にがい,しょっぱい,すっぱい,あまい,無味,からい,渋い,焦げ臭い,いい匂い,香ばしい,甘じょっぱい,脂っぽい,フルーティーな香り,青臭い,魚臭い,不思議な味,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
肉部位,鶏モモ,鶏むね,馬肉,羊肉,豚ロース,豚バラ,牛サーロイン,牛タン,牛ヒレ,鶏手羽,鶏のささみ,鳥皮,兎肉,牛レバー,鶏ハツ,蛇肉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
苗字,佐藤,鈴木,高橋,田中,伊藤,渡辺,山本,中村,小林,加藤,吉田,山田,佐々木,山口,松本,井上,木村,斎藤,清水,杉田,御手洗,山崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
名前（外人,ハリー,ナンシー,クリス,アリス,ローラ,エド,ボブ,ジョニー,ケイト,キャシー,ロン,サム,スティーブ,スージー,テリー,トム,ウォーリー,ビリー,フロイト,アンソニー,マイケル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
癖,ボールペンをクルクル回す,貧乏ゆすり,ため息をつく,鼻歌・口笛,咳払い,げっぷ,くしゃみがうるさい,指をポキポキ鳴らす,足音がうるさい,舌打ち,紙をめくるときにツバをつける,爪をかむ,クチャラー,机を指でトントン鳴らす,虚言癖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
趣味,アニメを見る,漫画を読む,ソシャゲをする,スポーツ観戦,鉄道写真を撮る,映画鑑賞,お菓子作り,パチンコをする,競馬を嗜む,車をいじる,登山,海外旅行に行く,ジョギング,筋トレ,5chで馬鹿を煽る,釣り,音楽を聴く,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
スト,フェミニスト,ギタリスト,ピアニスト,ジャーナリスト,アーティスト,ボーカリスト,エコロジスト,ナチュラリスト,エゴイスト,ナルシスト,サディスト,マゾヒスト,ロマンティスト,メダリスト,セラピスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
挨拶,ごめんなさい,おはよう,こんにちは,こんばんは,やっはろー,ありがとう,さんきゅー,おつかれさま,ごくろうさま,おっはー,おっぱっぴー,うぃーっす,ちょりーっすｗｗｗ,さようなら,お邪魔します,いただきます,ごちそうさま,よろしくおねがいします,ごきげんよう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
罵倒,バカ野郎！,アホんだら！,まぬけ面だ,卑怯者め,負け犬が,スケベなんだから！,きもいんだよ！,腰抜けが！,厚かましいんだよ！,オタクめ！,根性なしめ！,尻軽が！,この冷血漢！,この鬼畜！,恥知らずめ！,頭がおかしいんじゃない！？,ドジめ！,このハゲ！,お前のかーちゃんでべそ,この変態！,このド低能が！,この虫野郎！,死ね！,この童貞！,キチガイめ！,のろまな奴！,どんくさいんだよ！,ダサいんだよ！,ちょっと何言ってるかわからない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
動作,頭を抱える,腰に手を当てる,胸に手を当てる,屈伸する,歩く,走る,手を振る,飛び跳ねる,逆立ちする,バク転する,泳ぐ,這う,ぶらさがる,笑う,殴る,蹴る,頭突きをする,手を上に上げる,手を振る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
真っ暗,布団の中,タンスの中,トランクの中,スーツケースの中,深海,宇宙空間,ブラックホールの中,お化け屋敷,壁の中,胎内,井戸の中,下水道,トンネル,夜の樹海,地下室,スカートの中,土の中,雲の中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
効果音,トントン,カンカン,ガンガン,ドンドン,バンバン,パンパン,バシバシ,ゴンゴン,コンコン,ブンブン,ドッカーン,ドーン,バキバキ,パリーン,トコトコ,ゴゴゴゴゴゴゴ,ギンギン,ぎゅううううう,ペロペロ,ドキドキ,ゾクゾク,ぐりぐり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ラッキーだ,宝くじに当たる,1000円拾う,子供が生まれる,四葉のクローバーを見つける,ソシャゲのレアキャラを引き当てる,ジャンケンで勝つ,結婚相手が見つかる,この世に生まれてきたこと,大学合格,パチンコで勝つ,万馬券が当たる,懸賞に当選する,ラッキースケベ,アイスで当たりを引く,雷に当たって生き延びる,茶柱が立つ,生きているということ,福引で1等が当たる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不幸だ,犬の糞を踏む,頭に鳥の糞がかかる,ジャンケンで負ける,雷に打たれる,財布を落とす,親しい人が死ぬ,怪我をする,病気になる,詐欺に遭う,不良に因縁をつけられる,欲しいレアキャラが出ない,無実の罪をなすりつけられる,パチンコで負ける,渋滞に巻き込まれる,乗っている飛行機が落ちる,電車が遅延する,10円を落とす,死ぬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
迷信,黒猫が前を横切ると不吉なことが起きる,夜に口笛を吹くと、蛇（または妖怪、お化け）が出る。,風邪は人にうつすと治る。,しゃっくりが100回出ると死ぬ。,ワカメやコンブを食べると、頭髪が増える。,夜に爪を切ると親の死に目に会えない,ブドウや スイカの種を飲み込むと虫垂炎になる。,霊柩車もしくは葬式を目撃したら親指を隠さないと親族が亡くなる。,酢を飲めば体が柔らかくなる。,牛乳を飲むと胸が膨らむ。,3人で写真に写った場合、中央にいた人が最も早く死ぬ,夜間に火遊びをするとおねしょする。,うなぎと梅干しを一緒に食べるとお腹を壊す。,食べてからすぐに寝ると牛になる。,クマに出会ったら死んだふりをすると助かる。,血液型がB型の人は性格が悪い,歯（乳歯）が抜けたら、上の歯は縁の下、下の歯は屋根の上に投げる,雷鳴ったらヘソ隠せ,耳たぶが大きいと金持ちになる,ウソをつくと閻魔様に舌を抜かれる,蛇の抜け殻を財布に入れておくとお金が貯まる,流れ星が流れている間に三回願い事をすると願いが叶う,くしゃみをするのは誰かが噂をしているから,てるてる坊主を逆さに吊るすと雨が降る,手の冷たい人は心が温かい,数字の四と九は縁起が悪い,旋毛(つむじ)を押すと下痢になる。,朝の蜘蛛は縁起がいい,猫が顔を洗うと雨が降る,白蛇をみると良い事がある,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
顔文字,・。・？,( ´Д｀),(⌒，_ゝ⌒),（　＾ω＾）,ヾ( ﾟДﾟ)ﾉ,(・∀・),(≧Д≦),(ﾟ⊿ﾟ),(￣ー￣)ｂ,ヾ(*´∀｀*)ﾉ,(*‘ω‘*),（∪＾ω＾）,∩(・ω・)∩,(´・ω・`),（｀・ω・´）,＼(^o^)／,m9(^Д^),(ﾟ∀ﾟ),(「・ω・)「,(`・д・;),(=ﾟωﾟ)ﾉ,(´；ω；｀),(　´_ゝ｀) ,J( 'ｰ`)し,(　ﾟ∀ﾟ)o彡°,(ﾟдﾟ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ゴリラ,黒い,鼻の穴が広い,家族想い,名前が面白い,ジャングルに住んでる,毛深い,温和で繊細,頭がいい,警戒心が強い,ストレスに弱い,胸を叩く,イケメン,力強い,賢者と呼ばれている,手話ができる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吸われる,掃除機,やる気ドレイン,カービィ,ダム穴,換気扇,歯医者で使う唾液を吸い取る機械,電動鼻水吸引機,エナジードレイン,キャトルミューティレーション,濃厚なキス,吸盤,吸血,レベルドレイン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
困るなぁ,財布が見つからない,リモコンが見つからない,家の鍵が見つからない,眼鏡が見つからない,道に迷う,パソコンがフリーズする,スマホの画面が割れる,金がない,遭難する,不良にからまれる,急いでいる時の職務質問,禿げてきた,ゲームがやめられない,歯が痛い,突然の停電,電車に乗っている時にお腹が痛くなる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
忘却,親の顔を忘れる,自分の名前を忘れる,何をしようとしていたか忘れる,知人の名前を忘れる,財布を忘れる,髭をそるのを忘れる,弁当を忘れる,宿題を忘れる,昔つきあっていた相手のことを忘れる,公式を忘れる,モラルを忘れる,眼鏡を忘れる,薬を飲むのを忘れる,家賃の支払いを忘れる,友達と遊ぶ約束を忘れる,友達への借金を忘れる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
遅刻の原因,寝坊した,お腹が痛かった,交通機関の遅延,忘れ物をした,道端で困っているおばあちゃんを助けた,迷子を保護した,職質を受けた,目覚ましが壊れた,親戚が死んだ,タイヤがパンクした,子供を病院に連れていった,時が過ぎ去るのが早すぎるんだ,家を出たくなかった,ゲームが止められなかった,家の外に不審者がいた,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
調理器具,オーブン,トースター,電子レンジ,炊飯器,ミキサー,泡だて器,計量スプーン,包丁,まな板,ザル,スライサー,お玉,フライ返し,圧力鍋,フライパン,しゃもじ,ハンドミキサー,鍋の蓋,計量カップ,全自動卵割り機,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
家具,ソファー,椅子,机,クッション,タンス,ベッド,化粧台,布団,学習机,カーテン,本棚,ピアノ,衣装ケース,PCラック,こたつ,クローゼット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
筆記用具,鉛筆,ボールペン,シャープペン,シャープペンの芯,消しゴム,ねりけし,ノート,ハサミ,のり,ステープラー,セロハンテープ,ホチキス,赤ペン,マジック,付箋,4色ペン,色鉛筆,クレヨン,カッター,万年筆,クリップ,マーカー,定規,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
電気製品,デジタルカメラ,ラジオ,スマホ,携帯電話,電池,充電器,パソコン,電話,ファックス,マウス,キーボード,プリンター,テレビ,加湿器,除湿器,空気清浄機,掃除機,洗濯機,エアコン,カーナビ,電子辞書,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
オタクグッズ,漫画,アニメ,小説,同人誌,フィギュア,プラモデル,ドール,ポスター,タペストリー,抱き枕カバー,痛車,アクリルキーホルダー,ラミネートカード,缶バッジ,ぬいぐるみ,紙袋,クリアファイル,エロゲー,ソシャゲ,据え置きゲーム,ボードゲーム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
スマブラ,マリオ,ドンキーコング,リンク,サムス,ダークサムス,ヨッシー,カービィ,フォックス,ピカチュウ,ルイージ,ネス,キャプテン・ファルコン,プリン,ピーチ,デイジー,クッパ,アイスクライマー,シーク,ゼルダ,ドクターマリオ,ピチュー,ファルコ,マルス,ルキナ,こどもリンク,ガノンドロフ,ミュウツー,ロイ,クロム,Mr.ゲーム&ウォッチ,メタナイト,ピット,ブラックピット,ゼロスーツサムス,ワリオ,スネーク,アイク,ゼニガメ,フシギソウ,リザードン,ディディーコング,リュカ,ソニック,デデデ,ピクミン&オリマー,ルカリオ,ロボット,トゥーンリンク,ウルフ,むらびと,ロックマン,Wii Fit トレーナー,ロゼッタ&チコ,リトル・マック,ゲッコウガ,格闘Mii,剣術Mii,射撃Mii,パルテナ,パックマン,ルフレ,シュルク,クッパ Jr.,ダックハント,リュウ,ケン,クラウド,カムイ,ベヨネッタ,インクリング,リドリー,シモン,リヒター,キングクルール,しずえ,ガオガエン,パックンフラワー,ジョーカー,勇者,バンジョー&カズーイ,テリー,ベレト,ベレス
